,TP9,FT10,FC6,F8,Fp2,AF7,FC3,PO4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0,0.5142857142857142
FC3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.7096774193548387
