,CP5,FC6,AFz,F5,FT7,PO8,F6,AF4
CP5,0.5294117647058824,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.5294117647058824,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.5128205128205128
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.2597402597402597,0.7402597402597403
