,CP5,FC6,AFz,F5,FT7,PO8,F6,AF4
CP5,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.21212121212121213,0.7878787878787878,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.49473684210526314,0.0,0.5052631578947369,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.4528301886792453,0.0,0.5471698113207547,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
