,TP9,FT10,FC6,F8,Fp2,AF7,FC3,PO4
TP9,0.35384615384615387,0.0,0.0,0.0,0.0,0.0,0.36923076923076925,0.27692307692307694
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.2926829268292683,0.0,0.0,0.0,0.0,0.0,0.47560975609756095,0.23170731707317074
PO4,0.3392857142857143,0.0,0.0,0.0,0.0,0.0,0.3392857142857143,0.32142857142857145
