,F7,TP9,F4,Fp2,AF7,AFz,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.49295774647887325,0.0,0.0,0.0,0.5070422535211268,0.0
Fp2,0.0,0.0,0.0,0.2627118644067797,0.23728813559322035,0.2711864406779661,0.0,0.2288135593220339
AF7,0.0,0.0,0.0,0.25862068965517243,0.25,0.25862068965517243,0.0,0.23275862068965517
AFz,0.0,0.0,0.0,0.24806201550387597,0.23255813953488372,0.31007751937984496,0.0,0.20930232558139536
AF8,0.0,0.0,0.4864864864864865,0.0,0.0,0.0,0.5135135135135135,0.0
AF4,0.0,0.0,0.0,0.2523364485981308,0.2523364485981308,0.2523364485981308,0.0,0.24299065420560748
