,Fp1,TP9,F4,Fp2,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.2413793103448276,0.25287356321839083,0.0,0.0,0.25287356321839083,0.0,0.25287356321839083
F4,0.0,0.19469026548672566,0.26548672566371684,0.0,0.0,0.26548672566371684,0.0,0.2743362831858407
Fp2,0.0,0.0,0.0,0.32432432432432434,0.33783783783783783,0.0,0.33783783783783783,0.0
AF7,0.0,0.0,0.0,0.3048780487804878,0.34146341463414637,0.0,0.35365853658536583,0.0
AF3,0.0,0.1774193548387097,0.25,0.0,0.0,0.29838709677419356,0.0,0.27419354838709675
AFz,0.0,0.0,0.0,0.29069767441860467,0.3372093023255814,0.0,0.37209302325581395,0.0
AF8,0.0,0.1864406779661017,0.2627118644067797,0.0,0.0,0.2711864406779661,0.0,0.2796610169491525
