,Fp1,FC5,FT10,F4,Fp2,AF7,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.3170731707317073,0.34146341463414637,0.0,0.0,0.0,0.34146341463414637
F4,0.0,0.0,0.16091954022988506,0.41379310344827586,0.0,0.0,0.0,0.42528735632183906
Fp2,0.0,0.0,0.0,0.0,0.4878048780487805,0.5121951219512195,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.1308411214953271,0.34579439252336447,0.0,0.0,0.0,0.5233644859813084
