,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.14814814814814814,0.1388888888888889,0.13271604938271606,0.11419753086419752,0.1419753086419753,0.08641975308641975,0.11728395061728394,0.12037037037037036
caudalmiddlefrontal-rh,0.12096774193548387,0.1478494623655914,0.11559139784946236,0.11021505376344086,0.13440860215053763,0.11290322580645161,0.12903225806451613,0.12903225806451613
precentral-lh,0.13719512195121952,0.13414634146341464,0.15853658536585366,0.11280487804878049,0.13719512195121952,0.08536585365853659,0.11585365853658537,0.11890243902439024
rostralmiddlefrontal-lh,0.12111801242236025,0.13043478260869565,0.12111801242236025,0.13664596273291926,0.14596273291925466,0.10248447204968944,0.10559006211180125,0.13664596273291926
rostralmiddlefrontal-rh,0.12921348314606743,0.1348314606741573,0.12078651685393259,0.12359550561797752,0.15730337078651685,0.09269662921348315,0.10674157303370786,0.1348314606741573
superiorfrontal-rh,0.08875739644970414,0.11834319526627218,0.08875739644970414,0.10650887573964497,0.10650887573964497,0.21005917159763313,0.15088757396449703,0.1301775147928994
superiorparietal-rh,0.11048158640226628,0.13314447592067988,0.10764872521246459,0.09631728045325778,0.11331444759206799,0.14447592067988668,0.16997167138810199,0.12464589235127478
superiortemporal-rh,0.1105121293800539,0.1293800539083558,0.1078167115902965,0.11590296495956873,0.13746630727762804,0.11320754716981132,0.11590296495956873,0.16981132075471697
