,entorhinal-lh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.75,0.0,0.15476190476190477,0.08333333333333333,0.011904761904761904,0.0,0.0,0.0
frontalpole-rh,0.0,0.7727272727272727,0.0,0.0,0.0,0.22727272727272727,0.0,0.0
inferiortemporal-lh,0.14953271028037382,0.0,0.7383177570093458,0.0,0.0,0.0,0.11214953271028037,0.0
middletemporal-lh,0.07692307692307693,0.0,0.0,0.7230769230769231,0.2,0.0,0.0,0.0
parstriangularis-lh,0.0,0.0,0.0,0.16176470588235295,0.8382352941176471,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.20238095238095238,0.0,0.0,0.0,0.7738095238095238,0.0,0.023809523809523808
temporalpole-lh,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.7307692307692307,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.9375
