,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5075757575757576,0.0,0.0,0.25757575757575757,0.03787878787878788,0.0,0.19696969696969696,0.0
frontalpole-lh,0.0,0.5596330275229358,0.3119266055045872,0.0,0.0,0.12844036697247707,0.0,0.0
frontalpole-rh,0.0,0.32,0.504,0.0,0.0,0.176,0.0,0.0
fusiform-lh,0.2631578947368421,0.0,0.0,0.44360902255639095,0.12030075187969924,0.0,0.17293233082706766,0.0
parahippocampal-lh,0.09411764705882353,0.0,0.0,0.25882352941176473,0.6470588235294118,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.17307692307692307,0.2692307692307692,0.0,0.0,0.5576923076923077,0.0,0.0
temporalpole-lh,0.21568627450980393,0.0,0.0,0.18627450980392157,0.0,0.0,0.5196078431372549,0.0784313725490196
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334
