,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3537117903930131,0.17467248908296942,0.08733624454148471,0.10480349344978165,0.10043668122270742,0.12663755458515283,0.0,0.05240174672489083
frontalpole-rh,0.25,0.36046511627906974,0.06976744186046512,0.16279069767441862,0.1569767441860465,0.0,0.0,0.0
isthmuscingulate-rh,0.11965811965811966,0.06837606837606838,0.46153846153846156,0.008547008547008548,0.008547008547008548,0.05128205128205128,0.05982905982905983,0.2222222222222222
lingual-rh,0.17177914110429449,0.19631901840490798,0.024539877300613498,0.3496932515337423,0.25766871165644173,0.0,0.0,0.0
parahippocampal-rh,0.16167664670658682,0.18562874251497005,0.017964071856287425,0.2754491017964072,0.3592814371257485,0.0,0.0,0.0
parsorbitalis-lh,0.3191489361702128,0.0,0.0425531914893617,0.0,0.0,0.6382978723404256,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.05,0.0,0.0,0.0,0.67,0.28
rostralanteriorcingulate-rh,0.08955223880597014,0.0,0.1791044776119403,0.0,0.0,0.0,0.21641791044776118,0.5149253731343284
