,bankssts-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,insula-lh,parahippocampal-lh,temporalpole-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.40331491712707185,0.0,0.03314917127071823,0.2154696132596685,0.11602209944751381,0.23204419889502761,0.0
frontalpole-rh,0.0,0.0,0.9489795918367347,0.05102040816326531,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.06578947368421052,0.019736842105263157,0.45394736842105265,0.17105263157894737,0.02631578947368421,0.2631578947368421,0.0
inferiortemporal-lh,0.0,0.2193877551020408,0.0,0.11224489795918367,0.28061224489795916,0.09693877551020408,0.29081632653061223,0.0
insula-lh,0.0,0.27710843373493976,0.0,0.024096385542168676,0.20481927710843373,0.26506024096385544,0.2289156626506024,0.0
parahippocampal-lh,0.0,0.18548387096774194,0.0,0.14516129032258066,0.22983870967741934,0.0846774193548387,0.3548387096774194,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
