,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0
inferiorparietal-rh,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.4647887323943662,0.02112676056338028,0.22535211267605634,0.0,0.2887323943661972
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.013888888888888888,0.5555555555555556,0.18055555555555555,0.0,0.25
superiorfrontal-rh,0.00641025641025641,0.0,0.0,0.21794871794871795,0.08333333333333333,0.4230769230769231,0.0,0.2692307692307692
superiortemporal-rh,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0
supramarginal-lh,0.0,0.0,0.0,0.19148936170212766,0.09574468085106383,0.20212765957446807,0.0,0.5106382978723404
