,cuneus-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
cuneus-lh,0.6897810218978102,0.0,0.043795620437956206,0.014598540145985401,0.16058394160583941,0.0,0.04744525547445255,0.043795620437956206
frontalpole-lh,0.0,0.8080168776371308,0.04219409282700422,0.004219409282700422,0.04430379746835443,0.06540084388185655,0.0,0.035864978902953586
frontalpole-rh,0.04892966360856269,0.04892966360856269,0.599388379204893,0.06422018348623854,0.10397553516819572,0.0856269113149847,0.0,0.04892966360856269
parahippocampal-lh,0.025078369905956112,0.009404388714733543,0.10344827586206896,0.6269592476489029,0.18808777429467086,0.009404388714733543,0.0,0.03761755485893417
pericalcarine-lh,0.08074534161490683,0.049689440993788817,0.08902691511387163,0.11180124223602485,0.5921325051759835,0.014492753623188406,0.014492753623188406,0.047619047619047616
rostralanteriorcingulate-rh,0.0,0.10479041916167664,0.08383233532934131,0.0029940119760479044,0.014970059880239521,0.7694610778443114,0.0,0.023952095808383235
temporalpole-lh,0.06224066390041494,0.0,0.0,0.0,0.03734439834024896,0.0,0.8630705394190872,0.03734439834024896
temporalpole-rh,0.02195121951219512,0.046341463414634146,0.036585365853658534,0.024390243902439025,0.05609756097560976,0.03170731707317073,0.036585365853658534,0.7463414634146341
