,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7191011235955056,0.0,0.011235955056179775,0.011235955056179775,0.0449438202247191,0.042134831460674156,0.17134831460674158,0.0
frontalpole-lh,0.0,0.8472222222222222,0.10555555555555556,0.0,0.0,0.008333333333333333,0.0,0.03888888888888889
frontalpole-rh,0.010482180293501049,0.09433962264150944,0.7337526205450734,0.03563941299790356,0.06918238993710692,0.05660377358490566,0.0,0.0
lateralorbitofrontal-rh,0.0,0.0,0.04450261780104712,0.6989528795811518,0.11518324607329843,0.14136125654450263,0.0,0.0
parsorbitalis-rh,0.03529411764705882,0.0,0.08,0.11764705882352941,0.5905882352941176,0.17647058823529413,0.0,0.0
rostralanteriorcingulate-rh,0.03180914512922465,0.013916500994035786,0.06759443339960239,0.1172962226640159,0.15109343936381708,0.6182902584493042,0.0,0.0
temporalpole-lh,0.210727969348659,0.0,0.0,0.0,0.0,0.0,0.789272030651341,0.0
temporalpole-rh,0.0,0.053763440860215055,0.0,0.0,0.0,0.0,0.0,0.946236559139785
