,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh,superiorparietal-rh,temporalpole-rh
frontalpole-rh,0.2328042328042328,0.14285714285714285,0.18518518518518517,0.17195767195767195,0.07671957671957672,0.10317460317460317,0.0873015873015873,0.0
fusiform-lh,0.15827338129496402,0.1630695443645084,0.15347721822541965,0.16546762589928057,0.10311750599520383,0.12709832134292565,0.11270983213429256,0.016786570743405275
insula-rh,0.18475073313782991,0.15249266862170088,0.19941348973607037,0.18475073313782991,0.07917888563049853,0.10850439882697947,0.09090909090909091,0.0
isthmuscingulate-rh,0.17989417989417988,0.15079365079365079,0.1931216931216931,0.17989417989417988,0.08465608465608465,0.1111111111111111,0.09523809523809523,0.005291005291005291
lateraloccipital-rh,0.10098522167487685,0.1354679802955665,0.0960591133004926,0.10837438423645321,0.1625615763546798,0.16009852216748768,0.1724137931034483,0.06403940886699508
pericalcarine-rh,0.1259259259259259,0.16049382716049382,0.12098765432098765,0.13333333333333333,0.1308641975308642,0.15555555555555556,0.14074074074074075,0.03209876543209877
superiorparietal-rh,0.10817307692307693,0.14182692307692307,0.10336538461538461,0.11538461538461539,0.15144230769230768,0.16346153846153846,0.16105769230769232,0.055288461538461536
temporalpole-rh,0.03125,0.078125,0.026041666666666668,0.041666666666666664,0.19791666666666666,0.13020833333333334,0.18229166666666666,0.3125
