,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.5408805031446541,0.05870020964360587,0.0649895178197065,0.008385744234800839,0.10062893081761007,0.023060796645702306,0.1509433962264151,0.05241090146750524
frontalpole-lh,0.04238921001926782,0.6454720616570327,0.0905587668593449,0.0905587668593449,0.04046242774566474,0.007707129094412331,0.030828516377649325,0.05202312138728324
frontalpole-rh,0.051470588235294115,0.11519607843137254,0.5318627450980392,0.0857843137254902,0.06372549019607843,0.012254901960784314,0.10294117647058823,0.03676470588235294
isthmuscingulate-rh,0.009009009009009009,0.14414414414414414,0.0960960960960961,0.7057057057057057,0.03003003003003003,0.015015015015015015,0.0,0.0
rostralanteriorcingulate-rh,0.08704061895551257,0.0425531914893617,0.07156673114119923,0.02321083172147002,0.6382978723404256,0.027079303675048357,0.06769825918762089,0.0425531914893617
temporalpole-lh,0.0221606648199446,0.00554016620498615,0.008310249307479225,0.008310249307479225,0.027700831024930747,0.8975069252077562,0.030470914127423823,0.0
temporalpole-rh,0.13670886075949368,0.04810126582278481,0.1341772151898734,0.0,0.05822784810126582,0.035443037974683546,0.5367088607594936,0.05063291139240506
transversetemporal-rh,0.09090909090909091,0.09090909090909091,0.022727272727272728,0.0,0.05844155844155844,0.0,0.05844155844155844,0.6785714285714286
