,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
frontalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.0,0.0,0.8837209302325582,0.11627906976744186,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
temporalpole-lh,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
