,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.4155251141552511,0.0,0.0,0.1232876712328767,0.2009132420091324,0.1095890410958904,0.1506849315068493,0.0
frontalpole-lh,0.0,0.9052631578947369,0.08421052631578947,0.0,0.0,0.010526315789473684,0.0,0.0
frontalpole-rh,0.0,0.08080808080808081,0.9191919191919192,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.11312217194570136,0.0,0.0,0.3891402714932127,0.1085972850678733,0.2398190045248869,0.1493212669683258,0.0
lingual-lh,0.1935483870967742,0.0,0.0,0.14112903225806453,0.3951612903225806,0.06451612903225806,0.2056451612903226,0.0
middletemporal-lh,0.057971014492753624,0.0,0.0,0.21256038647342995,0.03864734299516908,0.5120772946859904,0.178743961352657,0.0
parahippocampal-lh,0.17279411764705882,0.0,0.0,0.09926470588235294,0.18382352941176472,0.12867647058823528,0.41544117647058826,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
