,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,parahippocampal-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
inferiortemporal-lh,0.5274725274725275,0.08791208791208792,0.06593406593406594,0.12087912087912088,0.04395604395604396,0.07692307692307693,0.07692307692307693,0.0
isthmuscingulate-lh,0.04040404040404041,0.45454545454545453,0.16161616161616163,0.06060606060606061,0.10101010101010101,0.18181818181818182,0.0,0.0
isthmuscingulate-rh,0.06923076923076923,0.12307692307692308,0.3769230769230769,0.06923076923076923,0.3,0.06153846153846154,0.0,0.0
parahippocampal-lh,0.06481481481481481,0.08333333333333333,0.1574074074074074,0.5370370370370371,0.10185185185185185,0.05555555555555555,0.0,0.0
pericalcarine-rh,0.05303030303030303,0.11363636363636363,0.26515151515151514,0.05303030303030303,0.45454545454545453,0.06060606060606061,0.0,0.0
rostralanteriorcingulate-lh,0.02830188679245283,0.2169811320754717,0.08490566037735849,0.0660377358490566,0.0660377358490566,0.42452830188679247,0.11320754716981132,0.0
rostralanteriorcingulate-rh,0.0847457627118644,0.0,0.0,0.0,0.0,0.2033898305084746,0.711864406779661,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
