,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-lh,lingual-rh,parsopercularis-rh,pericalcarine-lh,pericalcarine-rh
frontalpole-rh,0.8991596638655462,0.06722689075630252,0.0,0.0,0.03361344537815126,0.0,0.0,0.0
isthmuscingulate-rh,0.05263157894736842,0.4649122807017544,0.12280701754385964,0.0,0.2324561403508772,0.03508771929824561,0.07456140350877193,0.017543859649122806
lateraloccipital-rh,0.0,0.16483516483516483,0.45604395604395603,0.02197802197802198,0.22527472527472528,0.0,0.0989010989010989,0.03296703296703297
lingual-lh,0.0,0.016483516483516484,0.03296703296703297,0.6373626373626373,0.0989010989010989,0.0,0.14285714285714285,0.07142857142857142
lingual-rh,0.027559055118110236,0.17716535433070865,0.12992125984251968,0.051181102362204724,0.4409448818897638,0.0,0.14173228346456693,0.031496062992125984
parsopercularis-rh,0.0,0.06504065040650407,0.0,0.0,0.0,0.6585365853658537,0.08130081300813008,0.1951219512195122
pericalcarine-lh,0.0,0.06837606837606838,0.08547008547008547,0.11965811965811966,0.16666666666666666,0.038461538461538464,0.4658119658119658,0.05555555555555555
pericalcarine-rh,0.0,0.05161290322580645,0.07741935483870968,0.06451612903225806,0.05806451612903226,0.16129032258064516,0.0967741935483871,0.49032258064516127
