,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.5930470347648262,0.03067484662576687,0.08793456032719836,0.04294478527607362,0.0408997955010225,0.0705521472392638,0.07975460122699386,0.0541922290388548
frontalpole-lh,0.012058570198105082,0.1933677863910422,0.1533161068044789,0.14039621016365203,0.15762273901808785,0.11929371231696813,0.16279069767441862,0.0611541774332472
frontalpole-rh,0.031878557874762806,0.1396584440227704,0.25426944971537,0.12144212523719165,0.12637571157495256,0.11461100569259962,0.152561669829222,0.05920303605313093
lateralorbitofrontal-lh,0.017398869073510223,0.14006089604175728,0.13571117877337974,0.21574597651152674,0.13614615050021747,0.14615050021748585,0.14354066985645933,0.06524575902566333
medialorbitofrontal-rh,0.016149596260093498,0.15852103697407566,0.14067148321291967,0.1364215894602635,0.208244793880153,0.12877178070548237,0.14959626009349766,0.061623459413514665
parsorbitalis-lh,0.027481542247744052,0.11607875307629205,0.12387202625102543,0.14520098441345364,0.12674323215750616,0.21082854799015588,0.13002461033634127,0.11977030352748154
rostralanteriorcingulate-rh,0.029352633695215118,0.15400080418174508,0.158021712907117,0.1342983514274226,0.14032971451548049,0.12505026135906716,0.19099316445516687,0.06795335745878568
temporalpole-rh,0.03225806451612903,0.08886183810103469,0.09860012172854535,0.09981740718198417,0.0931223371880706,0.18685331710286063,0.10529519172245892,0.2951917224589166
