,bankssts-rh,entorhinal-lh,fusiform-lh,insula-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.7374233128834355,0.0,0.0,0.0,0.0,0.0,0.13865030674846626,0.12392638036809817
entorhinal-lh,0.0,0.28535606820461384,0.22367101303911735,0.13941825476429287,0.2382146439317954,0.03009027081243731,0.07071213640922769,0.012537612838515547
fusiform-lh,0.0,0.23060344827586207,0.3146551724137931,0.10991379310344827,0.21497844827586207,0.0,0.09267241379310345,0.037176724137931036
insula-lh,0.0,0.18646232439335889,0.1392081736909323,0.34738186462324394,0.21583652618135377,0.06449553001277139,0.04661558109833972,0.0
parahippocampal-lh,0.0,0.25247267048412286,0.2170744403956273,0.16762103071317022,0.2826652785007808,0.0,0.06975533576262363,0.010411244143675169
parahippocampal-rh,0.0,0.08163265306122448,0.0,0.13741496598639455,0.0,0.7278911564625851,0.02857142857142857,0.024489795918367346
temporalpole-rh,0.07692307692307693,0.08442776735459662,0.10631644777986242,0.043151969981238276,0.08005003126954346,0.010006253908692933,0.4252657911194497,0.17385866166353972
transversetemporal-rh,0.10560146923783287,0.017447199265381085,0.05785123966942149,0.0,0.01652892561983471,0.009182736455463728,0.25528007346189163,0.5381083562901745
