,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.2715095311695003,0.21226172076249356,0.17104585265327152,0.02215352910870685,0.009788768675940238,0.04636785162287481,0.19680577022153528,0.07006697578567748
frontalpole-rh,0.20361990950226244,0.24183006535947713,0.17244846656611362,0.04022121669180493,0.013071895424836602,0.05530417295123177,0.2081447963800905,0.06535947712418301
lateralorbitofrontal-lh,0.1776566757493188,0.18692098092643053,0.2888283378746594,0.006539509536784741,0.029427792915531336,0.05395095367847411,0.19400544959128066,0.06267029972752043
parahippocampal-lh,0.05011655011655012,0.09324009324009325,0.018648018648018648,0.6025641025641025,0.06293706293706294,0.023310023310023312,0.1048951048951049,0.04428904428904429
parahippocampal-rh,0.016865079365079364,0.023809523809523808,0.05555555555555555,0.047619047619047616,0.6160714285714286,0.1349206349206349,0.07043650793650794,0.034722222222222224
rostralanteriorcingulate-lh,0.06278713629402756,0.07656967840735068,0.07044410413476264,0.01225114854517611,0.10413476263399694,0.4992343032159265,0.17151607963246554,0.0030627871362940277
rostralanteriorcingulate-rh,0.16561085972850678,0.17918552036199095,0.16018099547511314,0.03755656108597285,0.031221719457013575,0.10542986425339367,0.2692307692307692,0.051583710407239816
temporalpole-rh,0.11217948717948718,0.10817307692307693,0.10176282051282051,0.03205128205128205,0.028044871794871796,0.0016025641025641025,0.09615384615384616,0.5200320512820513
