,caudalanteriorcingulate-lh,cuneus-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,precuneus-lh,precuneus-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.12643051771117167,0.12316076294277929,0.12534059945504086,0.12697547683923704,0.12370572207084468,0.12697547683923704,0.12370572207084468,0.12370572207084468
cuneus-rh,0.11658717541070482,0.13142554319024907,0.1271860095389507,0.12082670906200318,0.12294647588765235,0.1282458929517753,0.12612612612612611,0.1266560678325384
isthmuscingulate-rh,0.11365902293120637,0.12113659022931206,0.13160518444666003,0.11764705882352941,0.12412761714855433,0.13010967098703888,0.13110667996011965,0.13060817547357925
paracentral-lh,0.12292002147074611,0.12399355877616747,0.12560386473429952,0.12775093934514226,0.12345679012345678,0.1266774020397209,0.12453032742887815,0.12506709608158884
paracentral-rh,0.11524732279449261,0.11932687404385518,0.12901580826109127,0.11932687404385518,0.1295257521672616,0.12697603263641,0.13105558388577257,0.1295257521672616
precuneus-lh,0.11502231036192365,0.12146752602875557,0.1308874566187407,0.11898859692612791,0.12394645513138325,0.13237481408031732,0.12890431333663857,0.12840852751611304
precuneus-rh,0.11244377811094453,0.1199400299850075,0.13093453273363317,0.11644177911044477,0.12643678160919541,0.12893553223388307,0.1329335332333833,0.13193403298350825
superiorparietal-rh,0.11317907444668009,0.12122736418511067,0.1312877263581489,0.11720321931589538,0.12525150905432594,0.12927565392354123,0.1312877263581489,0.1312877263581489
