,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh
fusiform-lh,0.22508038585209003,0.19935691318327975,0.18810289389067525,0.1302250803858521,0.0,0.0,0.16720257234726688,0.09003215434083602
insula-lh,0.17696629213483145,0.24157303370786518,0.16432584269662923,0.14185393258426968,0.0,0.0,0.175561797752809,0.0997191011235955
isthmuscingulate-rh,0.19696969696969696,0.19023569023569023,0.2255892255892256,0.1111111111111111,0.0,0.0,0.14983164983164984,0.12626262626262627
lingual-lh,0.1640926640926641,0.19884169884169883,0.13513513513513514,0.2277992277992278,0.0,0.0,0.19305019305019305,0.08108108108108109
medialorbitofrontal-lh,0.0,0.0,0.0,0.0,0.9047619047619048,0.09523809523809523,0.0,0.0
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.03125,0.96875,0.0,0.0
parahippocampal-lh,0.1821247892074199,0.21079258010118043,0.15345699831365936,0.16526138279932545,0.0,0.0,0.20741989881956155,0.08094435075885328
parahippocampal-rh,0.12200435729847495,0.15468409586056645,0.16339869281045752,0.08714596949891068,0.0,0.0,0.10457516339869281,0.3681917211328976
