,Fp1,FT9,FT10,F8,Fp2,AF3,F5,AF8
Fp1,0.25,0.027777777777777776,0.16666666666666666,0.0,0.2222222222222222,0.027777777777777776,0.2777777777777778,0.027777777777777776
FT9,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.26666666666666666
FT10,0.05333333333333334,0.14666666666666667,0.48,0.0,0.04,0.013333333333333334,0.14666666666666667,0.12
F8,0.018518518518518517,0.0,0.0,0.3888888888888889,0.14814814814814814,0.4444444444444444,0.0,0.0
Fp2,0.1724137931034483,0.0,0.08620689655172414,0.13793103448275862,0.27586206896551724,0.1724137931034483,0.15517241379310345,0.0
AF3,0.033707865168539325,0.0,0.0,0.25842696629213485,0.1348314606741573,0.550561797752809,0.02247191011235955,0.0
F5,0.16666666666666666,0.0625,0.2708333333333333,0.0,0.14583333333333334,0.0,0.2916666666666667,0.0625
AF8,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.037037037037037035,0.2962962962962963
