,Fp1,F3,FT9,FT10,Fp2,AFz,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.11538461538461539,0.11538461538461539
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.3
F2,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.3
