,Fp1,FT10,Fp2,AF3,F5,P1,AF8,AF4
Fp1,0.3709556057185854,0.03762227238525207,0.32430398796087284,0.024078254326561323,0.08276899924755456,0.02708803611738149,0.10985703536493605,0.023325808878856283
FT10,0.021917808219178082,0.29534246575342465,0.021369863013698632,0.0821917808219178,0.13917808219178082,0.13479452054794522,0.10301369863013699,0.2021917808219178
Fp2,0.31794489947877885,0.0379746835443038,0.37676842889054357,0.029784065524944156,0.08339538346984364,0.049143708116157855,0.10424422933730454,0.0007446016381236039
AF3,0.027846027846027847,0.11793611793611794,0.036855036855036855,0.2457002457002457,0.06388206388206388,0.16953316953316952,0.15806715806715807,0.18018018018018017
F5,0.07250538406317301,0.18880114860014358,0.07609475951184494,0.05671213208901651,0.2799712849964106,0.09045226130653267,0.09117013639626705,0.14429289303661164
P1,0.025046963055729492,0.14902943018159048,0.045084533500313086,0.13149655604257984,0.07576706324358172,0.3018159048215404,0.11396368190356919,0.15779586725109582
AF8,0.09371069182389936,0.11761006289308176,0.09056603773584905,0.11823899371069183,0.07924528301886792,0.11069182389937107,0.2641509433962264,0.12578616352201258
AF4,0.016260162601626018,0.20905923344947736,0.0011614401858304297,0.1295005807200929,0.11382113821138211,0.14924506387921022,0.11556329849012775,0.2653890824622532
