,bankssts-rh,entorhinal-rh,frontalpole-rh,inferiortemporal-rh,parahippocampal-lh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.9111111111111111,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0
entorhinal-rh,0.0,0.45528455284552843,0.0,0.0975609756097561,0.0975609756097561,0.056910569105691054,0.0,0.2926829268292683
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.0196078431372549,0.11764705882352941,0.0,0.5784313725490197,0.06862745098039216,0.058823529411764705,0.0196078431372549,0.13725490196078433
parahippocampal-lh,0.0,0.12244897959183673,0.02040816326530612,0.11224489795918367,0.336734693877551,0.2755102040816326,0.0,0.1326530612244898
parsorbitalis-lh,0.0,0.056179775280898875,0.02247191011235955,0.0898876404494382,0.2808988764044944,0.48314606741573035,0.0,0.06741573033707865
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.9661016949152542,0.0
temporalpole-rh,0.0,0.28225806451612906,0.0,0.0967741935483871,0.10483870967741936,0.056451612903225805,0.0,0.4596774193548387
