,bankssts-rh,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,temporalpole-lh,transversetemporal-rh
bankssts-rh,0.5,0.17307692307692307,0.0,0.10576923076923077,0.0,0.22115384615384615,0.0,0.0
entorhinal-rh,0.21978021978021978,0.46153846153846156,0.0,0.0,0.01098901098901099,0.3076923076923077,0.0,0.0
frontalpole-lh,0.0,0.02247191011235955,0.5730337078651685,0.20224719101123595,0.10112359550561797,0.07865168539325842,0.0,0.02247191011235955
frontalpole-rh,0.11578947368421053,0.0,0.2,0.5894736842105263,0.08421052631578947,0.010526315789473684,0.0,0.0
isthmuscingulate-rh,0.0,0.045454545454545456,0.07575757575757576,0.06060606060606061,0.6060606060606061,0.21212121212121213,0.0,0.0
parahippocampal-rh,0.19658119658119658,0.21367521367521367,0.02564102564102564,0.0,0.09401709401709402,0.4700854700854701,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.0,0.078125,0.0,0.0,0.0,0.0,0.921875
