,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.6209761163032191,0.05711318795430945,0.059190031152647975,0.07165109034267912,0.08618899273104881,0.09034267912772585,0.014537902388369679
frontalpole-rh,0.0,0.06642512077294686,0.5096618357487923,0.0,0.0,0.0,0.21618357487922704,0.20772946859903382
isthmuscingulate-rh,0.0,0.048412698412698414,0.0,0.35873015873015873,0.2841269841269841,0.08095238095238096,0.10873015873015873,0.11904761904761904
parahippocampal-rh,0.0,0.054114158636026685,0.0,0.26612305411415865,0.40252038547071906,0.07116382505559674,0.09785025945144551,0.10822831727205337
pericalcarine-lh,0.0,0.1095360824742268,0.0,0.12371134020618557,0.11597938144329897,0.4574742268041237,0.12757731958762886,0.06572164948453608
rostralanteriorcingulate-lh,0.0,0.05345345345345345,0.1087087087087087,0.08108108108108109,0.07807807807807808,0.06066066066066066,0.3987987987987988,0.21921921921921922
rostralanteriorcingulate-rh,0.0,0.011825572801182557,0.12564671101256467,0.11012564671101256,0.10643015521064302,0.03917220990391722,0.2668144863266814,0.3399852180339985
