,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.2684485764090645,0.02149912841371296,0.1621150493898896,0.15862870424171993,0.10517141196978501,0.004067402672864613,0.12492736780941313,0.15514235909355026
CP5,0.03655107778819119,0.38331771321462044,0.06654170571696345,0.014058106841611996,0.07778819119025304,0.30740393626991563,0.06747891283973759,0.046860356138706656
Oz,0.16933096506808762,0.04085257548845471,0.26346950858496154,0.14624037892243932,0.10361160449970397,0.04440497335701599,0.11900532859680284,0.11308466548253404
C5,0.1856010568031704,0.009247027741083224,0.1571994715984148,0.2628797886393659,0.08190224570673713,0.034346103038309116,0.16248348745046234,0.10634081902245707
PO3,0.17054986020503263,0.07921714818266543,0.16402609506057783,0.11835973904939422,0.24697110904007455,0.027958993476234855,0.08387698042870456,0.10904007455731593
POz,0.00684931506849315,0.2799657534246575,0.06678082191780822,0.04280821917808219,0.025684931506849314,0.4023972602739726,0.07962328767123288,0.0958904109589041
CPz,0.15053763440860216,0.052329749103942655,0.13548387096774195,0.17419354838709677,0.06093189964157706,0.07311827956989247,0.27885304659498206,0.07455197132616488
FT8,0.1908831908831909,0.0349002849002849,0.13319088319088318,0.11253561253561253,0.08404558404558404,0.07621082621082621,0.07478632478632478,0.2934472934472934
