,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.543859649122807,0.0,0.0,0.0,0.08771929824561403,0.0,0.0,0.3684210526315789
CP5,0.0,0.3466666666666667,0.0,0.0,0.0,0.3466666666666667,0.30666666666666664,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
PO3,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.35714285714285715
POz,0.0,0.3466666666666667,0.0,0.0,0.0,0.3466666666666667,0.30666666666666664,0.0
CPz,0.0,0.34782608695652173,0.0,0.0,0.0,0.34782608695652173,0.30434782608695654,0.0
FT8,0.46808510638297873,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.425531914893617
