,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.3333333333333333,0.0,0.0,0.28205128205128205,0.0,0.38461538461538464,0.0,0.0
CP1,0.0,0.2926829268292683,0.21951219512195122,0.0,0.07317073170731707,0.0,0.2804878048780488,0.13414634146341464
O1,0.0,0.26153846153846155,0.24615384615384617,0.0,0.046153846153846156,0.0,0.27692307692307694,0.16923076923076924
P1,0.3333333333333333,0.0,0.0,0.30303030303030304,0.0,0.36363636363636365,0.0,0.0
POz,0.0,0.25,0.20833333333333334,0.0,0.20833333333333334,0.0,0.25,0.08333333333333333
CPz,0.28,0.0,0.0,0.22,0.0,0.5,0.0,0.0
TP8,0.0,0.28,0.24,0.0,0.05333333333333334,0.0,0.28,0.14666666666666667
FT8,0.0,0.24324324324324326,0.24324324324324326,0.0,0.0,0.0,0.2702702702702703,0.24324324324324326
