,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.22580645161290322,0.0,0.11290322580645161,0.25806451612903225,0.0,0.25806451612903225,0.0,0.14516129032258066
CP1,0.0,0.65,0.0,0.0,0.175,0.0,0.175,0.0
O1,0.21052631578947367,0.0,0.18421052631578946,0.21052631578947367,0.0,0.21052631578947367,0.0,0.18421052631578946
P1,0.18518518518518517,0.0,0.08641975308641975,0.35802469135802467,0.0,0.25925925925925924,0.0,0.1111111111111111
POz,0.0,0.4,0.0,0.0,0.3,0.0,0.3,0.0
CPz,0.2054794520547945,0.0,0.0958904109589041,0.3013698630136986,0.0,0.273972602739726,0.0,0.1232876712328767
TP8,0.0,0.4,0.0,0.0,0.3,0.0,0.3,0.0
FT8,0.20512820512820512,0.0,0.1282051282051282,0.23076923076923078,0.0,0.23076923076923078,0.0,0.20512820512820512
