,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.24,0.0,0.232,0.264,0.0,0.264,0.0,0.0
CP1,0.0,0.38,0.01,0.0,0.34,0.0,0.27,0.0
O1,0.24390243902439024,0.0,0.23577235772357724,0.2601626016260163,0.0,0.2601626016260163,0.0,0.0
P1,0.22857142857142856,0.0,0.21428571428571427,0.3,0.0,0.2571428571428571,0.0,0.0
POz,0.0,0.3655913978494624,0.010752688172043012,0.0,0.34408602150537637,0.0,0.27956989247311825,0.0
CPz,0.23880597014925373,0.0,0.22388059701492538,0.27611940298507465,0.0,0.26119402985074625,0.0,0.0
TP8,0.0,0.34177215189873417,0.0,0.0,0.34177215189873417,0.0,0.31645569620253167,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
