,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.2734375,0.0,0.2109375,0.1640625,0.0,0.1796875,0.0,0.171875
CP1,0.0,0.3,0.0,0.0,0.35,0.0,0.35,0.0
O1,0.2396694214876033,0.0,0.21487603305785125,0.17355371900826447,0.0,0.19008264462809918,0.0,0.18181818181818182
P1,0.21,0.0,0.21,0.19,0.0,0.2,0.0,0.19
POz,0.0,0.18840579710144928,0.0,0.0,0.43478260869565216,0.0,0.37681159420289856,0.0
CPz,0.21428571428571427,0.0,0.21428571428571427,0.1875,0.0,0.19642857142857142,0.0,0.1875
TP8,0.0,0.19696969696969696,0.0,0.0,0.4090909090909091,0.0,0.3939393939393939,0.0
FT8,0.21052631578947367,0.0,0.21052631578947367,0.18421052631578946,0.0,0.20175438596491227,0.0,0.19298245614035087
