,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.2776617954070981,0.003479471120389701,0.18302018093249825,0.21711899791231734,0.0,0.19206680584551147,0.020876826722338204,0.1057759220598469
CP1,0.008501594048884165,0.36344314558979807,0.03719447396386823,0.007438894792773645,0.25823591923485656,0.003188097768331562,0.2826780021253985,0.039319872476089264
O1,0.1948148148148148,0.024444444444444446,0.27111111111111114,0.1814814814814815,0.04888888888888889,0.14666666666666667,0.023703703703703703,0.10888888888888888
P1,0.2232796486090776,0.0036603221083455345,0.17349926793557832,0.28038067349926793,0.0,0.212298682284041,0.021961932650073207,0.0849194729136164
POz,0.0010504201680672268,0.26365546218487396,0.07247899159663866,0.0,0.4023109243697479,0.01050420168067227,0.2415966386554622,0.008403361344537815
CPz,0.21490196078431373,0.003137254901960784,0.15450980392156863,0.23137254901960785,0.009411764705882352,0.2996078431372549,0.01568627450980392,0.07137254901960784
TP8,0.034482758620689655,0.2561576354679803,0.030541871921182268,0.03251231527093596,0.21970443349753693,0.022660098522167486,0.3586206896551724,0.04532019704433497
FT8,0.1937888198757764,0.040993788819875775,0.18385093167701863,0.1515527950310559,0.007453416149068323,0.11677018633540373,0.055900621118012424,0.2496894409937888
