,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.2716049382716049,0.012345679012345678,0.2962962962962963,0.19753086419753085,0.0,0.0,0.0,0.2222222222222222
CP1,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222
O1,0.27586206896551724,0.011494252873563218,0.2988505747126437,0.19540229885057472,0.0,0.0,0.0,0.21839080459770116
P1,0.24615384615384617,0.015384615384615385,0.26153846153846155,0.24615384615384617,0.0,0.0,0.0,0.23076923076923078
POz,0.0,0.0,0.0,0.0,0.5740740740740741,0.0,0.42592592592592593,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.5116279069767442,0.0,0.4883720930232558,0.0
FT8,0.2638888888888889,0.013888888888888888,0.2777777777777778,0.20833333333333334,0.0,0.0,0.0,0.2361111111111111
