,TP9,CP5,Oz,C5,PO3,POz,CPz,FT8
TP9,0.2926829268292683,0.0,0.1951219512195122,0.24390243902439024,0.0,0.0,0.2682926829268293,0.0
CP5,0.0,0.36,0.0,0.0,0.0,0.36,0.0,0.28
Oz,0.2571428571428571,0.0,0.22857142857142856,0.2571428571428571,0.0,0.0,0.2571428571428571,0.0
C5,0.275,0.0,0.2125,0.25,0.0,0.0,0.2625,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.36,0.0,0.0,0.0,0.36,0.0,0.28
CPz,0.2926829268292683,0.0,0.1951219512195122,0.24390243902439024,0.0,0.0,0.2682926829268293,0.0
FT8,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
