,TP9,CP1,O1,P1,POz,CPz,TP8,FT8
TP9,0.6097560975609756,0.0,0.0,0.2926829268292683,0.0,0.07317073170731707,0.024390243902439025,0.0
CP1,0.0,0.3103448275862069,0.3448275862068966,0.0,0.3448275862068966,0.0,0.0,0.0
O1,0.0,0.13333333333333333,0.48,0.0,0.38666666666666666,0.0,0.0,0.0
P1,0.4642857142857143,0.0,0.0,0.39285714285714285,0.0,0.10714285714285714,0.03571428571428571,0.0
POz,0.0,0.14285714285714285,0.44285714285714284,0.0,0.4142857142857143,0.0,0.0,0.0
CPz,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.25,0.08333333333333333,0.0
TP8,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
