,F7,O1,TP10,FT10,POz,CPz,TP8,AF8
F7,0.47058823529411764,0.0392156862745098,0.0196078431372549,0.0,0.0,0.0,0.47058823529411764,0.0
O1,0.375,0.25,0.0,0.0,0.0,0.0,0.375,0.0
TP10,0.0,0.0,0.2231404958677686,0.2066115702479339,0.2066115702479339,0.18181818181818182,0.0,0.18181818181818182
FT10,0.0,0.0,0.19827586206896552,0.21551724137931033,0.20689655172413793,0.1810344827586207,0.0,0.19827586206896552
POz,0.0,0.0,0.19827586206896552,0.21551724137931033,0.20689655172413793,0.1810344827586207,0.0,0.19827586206896552
CPz,0.0,0.0,0.20754716981132076,0.20754716981132076,0.20754716981132076,0.18867924528301888,0.0,0.18867924528301888
TP8,0.4716981132075472,0.03773584905660377,0.0,0.0,0.0,0.0,0.49056603773584906,0.0
AF8,0.0,0.0,0.19626168224299065,0.21495327102803738,0.205607476635514,0.17757009345794392,0.0,0.205607476635514
