,F7,O1,TP10,FT10,POz,CPz,TP8,AF8
F7,0.5405405405405406,0.0,0.0,0.0,0.02702702702702703,0.0,0.05405405405405406,0.3783783783783784
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.3875,0.3125,0.3,0.0,0.0
POz,0.0,0.0,0.0,0.35064935064935066,0.3246753246753247,0.3246753246753247,0.0,0.0
CPz,0.0,0.0,0.0,0.3472222222222222,0.3194444444444444,0.3333333333333333,0.0,0.0
TP8,0.375,0.0,0.0,0.0,0.0,0.0,0.25,0.375
AF8,0.5,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.43333333333333335
