,F7,O1,TP10,FT10,POz,CPz,TP8,AF8
F7,0.1724137931034483,0.0,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.0,0.20689655172413793,0.0
O1,0.0,0.4,0.0,0.0,0.0,0.22,0.0,0.38
TP10,0.0641025641025641,0.02564102564102564,0.23076923076923078,0.21794871794871795,0.21794871794871795,0.02564102564102564,0.19230769230769232,0.02564102564102564
FT10,0.05,0.0,0.18,0.3,0.31,0.0,0.16,0.0
POz,0.049019607843137254,0.0,0.17647058823529413,0.30392156862745096,0.3137254901960784,0.0,0.1568627450980392,0.0
CPz,0.0,0.3434343434343434,0.0,0.0,0.0,0.31313131313131315,0.0,0.3434343434343434
TP8,0.07246376811594203,0.0,0.2463768115942029,0.2318840579710145,0.2318840579710145,0.0,0.21739130434782608,0.0
AF8,0.0,0.3916083916083916,0.0,0.0,0.0,0.23076923076923078,0.0,0.3776223776223776
