,Fp1,FT9,FT10,Fp2,AF3,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.27848101265822783,0.24050632911392406,0.2911392405063291,0.0,0.0,0.189873417721519
Fp2,0.0,0.0,0.22972972972972974,0.3108108108108108,0.32432432432432434,0.0,0.0,0.13513513513513514
AF3,0.0,0.0,0.19491525423728814,0.2033898305084746,0.4491525423728814,0.0,0.0,0.15254237288135594
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.25,0.17647058823529413,0.29411764705882354,0.0,0.0,0.27941176470588236
