,Fp1,FT9,FT10,Fp2,AF3,POz,CPz,AF8
Fp1,0.49295774647887325,0.0,0.0,0.5070422535211268,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.78125,0.0,0.0,0.0,0.21875,0.0
Fp2,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
