,caudalanteriorcingulate-lh,entorhinal-rh,inferiortemporal-lh,insula-rh,middletemporal-lh,parahippocampal-lh,parsopercularis-rh,transversetemporal-lh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-rh,0.0,0.3269230769230769,0.11538461538461539,0.1346153846153846,0.09615384615384616,0.15384615384615385,0.038461538461538464,0.1346153846153846
inferiortemporal-lh,0.0,0.06329113924050633,0.26582278481012656,0.012658227848101266,0.22784810126582278,0.17721518987341772,0.0,0.25316455696202533
insula-rh,0.0,0.21568627450980393,0.058823529411764705,0.3333333333333333,0.0196078431372549,0.0784313725490196,0.23529411764705882,0.058823529411764705
middletemporal-lh,0.0,0.04838709677419355,0.1935483870967742,0.0,0.3548387096774194,0.16129032258064516,0.0,0.24193548387096775
parahippocampal-lh,0.0,0.08695652173913043,0.2028985507246377,0.028985507246376812,0.2028985507246377,0.2318840579710145,0.0,0.2463768115942029
parsopercularis-rh,0.0,0.13953488372093023,0.0,0.37209302325581395,0.0,0.023255813953488372,0.46511627906976744,0.0
transversetemporal-lh,0.0,0.0641025641025641,0.21794871794871795,0.01282051282051282,0.2692307692307692,0.1794871794871795,0.0,0.2564102564102564
