,Fp1,F4,Fp2,AF7,AF3,AFz,F1,FC4
Fp1,0.27482014388489207,0.0,0.2273381294964029,0.2474820143884892,0.0,0.2503597122302158,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2549019607843137,0.0,0.25980392156862747,0.2238562091503268,0.0,0.26143790849673204,0.0,0.0
AF7,0.2577777777777778,0.0,0.20592592592592593,0.30666666666666664,0.0,0.22962962962962963,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.2586466165413534,0.0,0.24060150375939848,0.23007518796992482,0.0,0.2706766917293233,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
