,Fp1,T8,FT10,F4,F8,AF7,AF3,FT8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.8706896551724138,0.0,0.06896551724137931,0.0,0.0603448275862069
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.041666666666666664,0.0,0.9583333333333334,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.8235294117647058
