,Fp1,F4,Fp2,AF7,AF3,AFz,F1,FC4
Fp1,0.30505415162454874,0.0,0.259927797833935,0.1552346570397112,0.0,0.27978339350180503,0.0,0.0
F4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2858565737051793,0.0,0.28784860557768926,0.13645418326693226,0.0,0.2898406374501992,0.0,0.0
AF7,0.23107569721115537,0.0,0.1845949535192563,0.3784860557768924,0.0,0.2058432934926959,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.2893258426966292,0.0,0.27153558052434457,0.14325842696629212,0.0,0.2958801498127341,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
