,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,paracentral-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.7604166666666666,0.0,0.23958333333333334,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.5185185185185185,0.09259259259259259,0.3888888888888889,0.0,0.0,0.0,0.0
insula-rh,0.1111111111111111,0.06481481481481481,0.4537037037037037,0.004629629629629629,0.07407407407407407,0.18055555555555555,0.1111111111111111,0.0
medialorbitofrontal-lh,0.0,0.2702702702702703,0.0,0.5743243243243243,0.0,0.0,0.1554054054054054,0.0
paracentral-lh,0.0,0.0,0.14634146341463414,0.0,0.5691056910569106,0.2032520325203252,0.08130081300813008,0.0
parsorbitalis-lh,0.0,0.0,0.344,0.0,0.192,0.384,0.08,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.16666666666666666,0.1875,0.06944444444444445,0.06944444444444445,0.5069444444444444,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
