,frontalpole-lh,frontalpole-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.9407894736842105,0.05921052631578947,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.030136986301369864,0.5013698630136987,0.0,0.00821917808219178,0.14520547945205478,0.043835616438356165,0.16986301369863013,0.10136986301369863
paracentral-rh,0.0,0.0,0.9056603773584906,0.09433962264150944,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.024390243902439025,0.06341463414634146,0.9121951219512195,0.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.22790697674418606,0.0,0.0,0.7209302325581395,0.0,0.0,0.05116279069767442
temporalpole-lh,0.0,0.0881057268722467,0.0,0.0,0.0,0.6696035242290749,0.15859030837004406,0.08370044052863436
temporalpole-rh,0.0,0.24548736462093862,0.0,0.0,0.007220216606498195,0.11552346570397112,0.4657039711191336,0.16606498194945848
transversetemporal-rh,0.0,0.14644351464435146,0.0,0.0,0.05439330543933055,0.06276150627615062,0.17573221757322174,0.5606694560669456
