,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh
frontalpole-lh,0.5405405405405406,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.3057324840764331,0.49044585987261147,0.09554140127388536,0.07643312101910828,0.03184713375796178,0.0,0.0,0.0
lateraloccipital-lh,0.0,0.13385826771653545,0.4094488188976378,0.12598425196850394,0.25984251968503935,0.0,0.0,0.07086614173228346
lateralorbitofrontal-lh,0.0,0.08620689655172414,0.10344827586206896,0.5775862068965517,0.0,0.23275862068965517,0.0,0.0
medialorbitofrontal-lh,0.0,0.05343511450381679,0.2824427480916031,0.0,0.48854961832061067,0.0,0.007633587786259542,0.16793893129770993
parsorbitalis-lh,0.0,0.0,0.0,0.23529411764705882,0.0,0.7549019607843137,0.00980392156862745,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.9487179487179487,0.01282051282051282
temporalpole-lh,0.0,0.0,0.11702127659574468,0.0,0.23404255319148937,0.0,0.02127659574468085,0.6276595744680851
