,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,fusiform-rh,lingual-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.3963963963963964,0.0,0.02252252252252252,0.17792792792792791,0.13513513513513514,0.17342342342342343,0.0945945945945946,0.0
bankssts-rh,0.0,0.7839506172839507,0.21604938271604937,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.03125,0.10546875,0.74609375,0.0,0.0703125,0.0,0.046875,0.0
fusiform-rh,0.1875,0.0,0.0,0.36538461538461536,0.19230769230769232,0.23317307692307693,0.021634615384615384,0.0
lingual-rh,0.1497005988023952,0.0,0.0658682634730539,0.20658682634730538,0.44610778443113774,0.08982035928143713,0.041916167664670656,0.0
parahippocampal-rh,0.2185089974293059,0.0,0.0,0.2699228791773779,0.10796915167095116,0.3676092544987147,0.03598971722365039,0.0
rostralanteriorcingulate-rh,0.19736842105263158,0.0,0.06140350877192982,0.039473684210526314,0.07017543859649122,0.06140350877192982,0.5701754385964912,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
