,Fp1,FT9,TP9,P3,Fp2,AF7,F6,AF8
Fp1,0.4580193756727664,0.0,0.0,0.0,0.2556512378902045,0.1743810548977395,0.11194833153928956,0.0
FT9,0.0,0.8671655753040225,0.13283442469597756,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.15638766519823788,0.5066079295154186,0.0,0.0,0.0,0.0,0.3370044052863436
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.31684491978609625,0.0,0.0,0.0,0.6183155080213903,0.06483957219251336,0.0,0.0
AF7,0.12148481439820022,0.0,0.0,0.0,0.03637045369328834,0.5286839145106862,0.3134608173978253,0.0
F6,0.10421836228287841,0.0,0.0,0.0,0.0,0.4138957816377171,0.4818858560794045,0.0
AF8,0.0,0.0,0.23059532780708364,0.0,0.0,0.0,0.0,0.7694046721929163
