,Fp1,FT9,TP9,P3,Fp2,AF7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.5551401869158878,0.44485981308411215,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.5010526315789474,0.49894736842105264,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
