,Fp1,FT9,TP9,P3,Fp2,AF7,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.7095709570957096,0.29042904290429045,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.4943181818181818,0.5056818181818182,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
