,Fp1,FT10,F4,Fp2,AF7,AF3,F6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.45454545454545453
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.45454545454545453
