,Fp1,TP9,Fp2,AF3,AFz,FT7,AF8,AF4
Fp1,0.16666666666666666,0.23333333333333334,0.23333333333333334,0.0,0.13333333333333333,0.0,0.23333333333333334,0.0
TP9,0.1276595744680851,0.2765957446808511,0.2553191489361702,0.0,0.0851063829787234,0.0,0.2553191489361702,0.0
Fp2,0.12,0.28,0.26,0.0,0.08,0.0,0.26,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.17391304347826086,0.21739130434782608,0.21739130434782608,0.0,0.17391304347826086,0.0,0.21739130434782608,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.475
AF8,0.12,0.28,0.26,0.0,0.08,0.0,0.26,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.0,0.4722222222222222
