,Fz,P7,P8,TP10,PO7,PO8,P6,TP8
Fz,0.13043478260869565,0.0,0.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086
P7,0.0,0.6428571428571429,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.5208333333333334,0.4791666666666667,0.0,0.0,0.0,0.0,0.0
TP10,0.025,0.0,0.0,0.19166666666666668,0.20833333333333334,0.19166666666666668,0.19166666666666668,0.19166666666666668
PO7,0.020689655172413793,0.0,0.0,0.1724137931034483,0.2896551724137931,0.1724137931034483,0.1724137931034483,0.1724137931034483
PO8,0.025,0.0,0.0,0.19166666666666668,0.20833333333333334,0.19166666666666668,0.19166666666666668,0.19166666666666668
P6,0.025,0.0,0.0,0.19166666666666668,0.20833333333333334,0.19166666666666668,0.19166666666666668,0.19166666666666668
TP8,0.025,0.0,0.0,0.19166666666666668,0.20833333333333334,0.19166666666666668,0.19166666666666668,0.19166666666666668
