,Fz,P7,P8,TP10,PO7,PO8,P6,TP8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.30434782608695654,0.0,0.17391304347826086,0.0,0.17391304347826086,0.17391304347826086,0.17391304347826086
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
PO7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO8,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
P6,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
TP8,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
