,P8,TP10,T8,FT10,PO8,P6,TP8,C6
P8,0.23076923076923078,0.07692307692307693,0.0,0.3076923076923077,0.0,0.0,0.07692307692307693,0.3076923076923077
TP10,0.25,0.125,0.0,0.25,0.0,0.0,0.125,0.25
T8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.027777777777777776,0.009259259259259259,0.009259259259259259,0.4722222222222222,0.0,0.0,0.009259259259259259,0.4722222222222222
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.25,0.125,0.0,0.25,0.0,0.0,0.125,0.25
C6,0.02830188679245283,0.009433962264150943,0.009433962264150943,0.4716981132075472,0.0,0.0,0.009433962264150943,0.4716981132075472
