,P8,TP10,T8,FT10,PO8,P6,TP8,C6
P8,0.9595141700404858,0.004048582995951417,0.0,0.016194331983805668,0.0,0.0,0.004048582995951417,0.016194331983805668
TP10,0.002145922746781116,0.24892703862660945,0.0,0.002145922746781116,0.2478540772532189,0.2478540772532189,0.24892703862660945,0.002145922746781116
T8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.027777777777777776,0.009259259259259259,0.009259259259259259,0.4722222222222222,0.0,0.0,0.009259259259259259,0.4722222222222222
PO8,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0
P6,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0
TP8,0.0021551724137931034,0.24892241379310345,0.0,0.0021551724137931034,0.2478448275862069,0.2478448275862069,0.24892241379310345,0.0021551724137931034
C6,0.02830188679245283,0.009433962264150943,0.009433962264150943,0.4716981132075472,0.0,0.0,0.009433962264150943,0.4716981132075472
